date,product_id,supplier_id,warehouse_id,region,demand,inventory_level,units_sold,units_ordered,lead_time_actual,defect_rate,shipping_cost,stockout,category,unit_cost,lead_time_days,reorder_point,safety_stock,reliability_score,revenue,stockout_cost,holding_cost,day_of_week,month,quarter,year,is_weekend,late_delivery
2022-02-02,P017,S06,WH4,West,91,484,91,167,11,0.022,9.58,0,Grocery,11.57,4,255,100,0.73,1052.8700000000001,0.0,1.119976,2,2,1,2022,0,1
2022-02-03,P017,S06,WH4,East,88,396,88,272,12,0.1063,112.76,0,Grocery,11.57,4,255,100,0.73,1018.1600000000001,0.0,0.916344,3,2,1,2022,0,1
2022-02-04,P017,S06,WH4,South,85,311,85,62,1,0.0129,77.36,0,Grocery,11.57,4,255,100,0.73,983.45,0.0,0.719654,4,2,1,2022,0,0
2022-02-05,P017,S06,WH4,Central,92,219,92,47,26,0.0416,134.01,0,Grocery,11.57,4,255,100,0.73,1064.44,0.0,0.506766,5,2,1,2022,1,1
2022-02-06,P017,S06,WH4,South,94,125,94,123,27,0.0066,84.36,0,Grocery,11.57,4,255,100,0.73,1087.58,0.0,0.28925,6,2,1,2022,1,1
2022-02-07,P017,S06,WH4,Central,76,49,49,119,24,0.0196,95.14,1,Grocery,11.57,4,255,100,0.73,566.9300000000001,468.585,0.11338600000000001,0,2,1,2022,0,1
2022-02-08,P017,S06,WH4,West,86,963,86,244,18,0.0776,109.95,0,Grocery,11.57,4,255,100,0.73,995.02,0.0,2.228382,1,2,1,2022,0,1
2022-02-09,P017,S06,WH4,East,80,883,80,109,34,0.0005,54.7,0,Grocery,11.57,4,255,100,0.73,925.6,0.0,2.043262,2,2,1,2022,0,1
2022-02-10,P017,S06,WH4,West,96,787,96,191,34,0.0111,49.32,0,Grocery,11.57,4,255,100,0.73,1110.72,0.0,1.821118,3,2,1,2022,0,1
2022-02-11,P017,S06,WH4,North,76,711,76,218,19,0.0081,39.32,0,Grocery,11.57,4,255,100,0.73,879.32,0.0,1.6452540000000002,4,2,1,2022,0,1
2022-02-12,P017,S06,WH4,Central,71,640,71,289,29,0.1086,59.64,0,Grocery,11.57,4,255,100,0.73,821.47,0.0,1.48096,5,2,1,2022,1,1
2022-02-13,P017,S06,WH4,North,76,564,76,170,28,0.0062,47.8,0,Grocery,11.57,4,255,100,0.73,879.32,0.0,1.3050960000000003,6,2,1,2022,1,1
2022-02-14,P017,S06,WH4,Central,98,466,98,292,20,0.1711,115.72,0,Grocery,11.57,4,255,100,0.73,1133.8600000000001,0.0,1.078324,0,2,1,2022,0,1
2022-02-15,P017,S06,WH4,East,82,384,82,266,15,0.0146,103.94,0,Grocery,11.57,4,255,100,0.73,948.74,0.0,0.888576,1,2,1,2022,0,1
2022-02-16,P017,S06,WH4,Central,74,310,74,153,34,0.0244,108.48,0,Grocery,11.57,4,255,100,0.73,856.1800000000001,0.0,0.7173400000000001,2,2,1,2022,0,1
2022-02-17,P017,S06,WH4,East,74,236,74,122,22,0.1039,106.07,0,Grocery,11.57,4,255,100,0.73,856.1800000000001,0.0,0.546104,3,2,1,2022,0,1
2022-02-18,P017,S06,WH4,North,89,147,89,126,13,0.044,131.23,0,Grocery,11.57,4,255,100,0.73,1029.73,0.0,0.340158,4,2,1,2022,0,1
2022-02-19,P017,S06,WH4,West,58,89,58,195,4,0.0215,78.1,0,Grocery,11.57,4,255,100,0.73,671.0600000000001,0.0,0.20594600000000002,5,2,1,2022,1,0
2022-02-20,P017,S06,WH4,North,91,0,0,103,19,0.1085,107.37,1,Grocery,11.57,4,255,100,0.73,0.0,1579.3050000000003,0.0,6,2,1,2022,1,1
2022-02-21,P017,S06,WH4,South,79,919,79,197,12,0.016,83.78,0,Grocery,11.57,4,255,100,0.73,914.03,0.0,2.126566,0,2,1,2022,0,1
2022-02-22,P017,S06,WH4,North,99,820,99,27,14,0.0391,136.37,0,Grocery,11.57,4,255,100,0.73,1145.43,0.0,1.89748,1,2,1,2022,0,1
2022-02-23,P017,S06,WH4,Central,84,736,84,220,4,0.0559,101.14,0,Grocery,11.57,4,255,100,0.73,971.88,0.0,1.7031040000000002,2,2,1,2022,0,0
2022-02-24,P017,S06,WH4,South,232,504,232,74,27,0.0164,127.04,0,Grocery,11.57,4,255,100,0.73,2684.2400000000002,0.0,1.166256,3,2,1,2022,0,1
2022-02-25,P017,S06,WH4,South,80,424,80,42,27,0.035,131.57,0,Grocery,11.57,4,255,100,0.73,925.6,0.0,0.9811360000000001,4,2,1,2022,0,1
2022-02-26,P017,S06,WH4,Central,76,348,76,180,25,0.0,79.49,0,Grocery,11.57,4,255,100,0.73,879.32,0.0,0.8052720000000001,5,2,1,2022,1,1
2022-02-27,P017,S06,WH4,West,97,251,97,194,19,0.0599,118.89,0,Grocery,11.57,4,255,100,0.73,1122.29,0.0,0.580814,6,2,1,2022,1,1
2022-02-28,P017,S06,WH4,West,87,164,87,239,4,0.0144,129.29,0,Grocery,11.57,4,255,100,0.73,1006.59,0.0,0.379496,0,2,1,2022,0,0
2022-03-01,P017,S06,WH4,Central,85,79,79,24,22,0.0479,73.04,1,Grocery,11.57,4,255,100,0.73,914.03,104.13,0.182806,1,3,1,2022,0,1
2022-03-02,P017,S06,WH4,East,77,2,2,50,4,0.0025,22.09,1,Grocery,11.57,4,255,100,0.73,23.14,1301.625,0.004628,2,3,1,2022,0,0
2022-03-03,P017,S06,WH4,South,87,915,87,107,22,0.0112,30.38,0,Grocery,11.57,4,255,100,0.73,1006.59,0.0,2.1173100000000002,3,3,1,2022,0,1
2022-03-04,P017,S06,WH4,East,78,837,78,218,20,0.0217,17.22,0,Grocery,11.57,4,255,100,0.73,902.46,0.0,1.9368180000000002,4,3,1,2022,0,1
2022-03-05,P017,S06,WH4,West,80,757,80,297,28,0.0161,69.76,0,Grocery,11.57,4,255,100,0.73,925.6,0.0,1.751698,5,3,1,2022,1,1
2022-03-06,P017,S06,WH4,East,116,641,116,279,5,0.1161,139.62,0,Grocery,11.57,4,255,100,0.73,1342.1200000000001,0.0,1.483274,6,3,1,2022,1,1
2022-03-07,P017,S06,WH4,South,322,319,319,253,5,0.0952,26.13,1,Grocery,11.57,4,255,100,0.73,3690.83,52.065,0.738166,0,3,1,2022,0,1
2022-03-08,P017,S06,WH4,West,90,229,90,267,20,0.0191,131.53,0,Grocery,11.57,4,255,100,0.73,1041.3,0.0,0.5299060000000001,1,3,1,2022,0,1
2022-03-09,P017,S06,WH4,Central,86,143,86,37,20,0.1396,98.16,0,Grocery,11.57,4,255,100,0.73,995.02,0.0,0.33090200000000003,2,3,1,2022,0,1
2022-03-10,P017,S06,WH4,East,76,67,67,80,6,0.1259,122.7,1,Grocery,11.57,4,255,100,0.73,775.19,156.195,0.155038,3,3,1,2022,0,1
2022-03-11,P017,S06,WH4,South,93,0,0,84,33,0.0098,16.22,1,Grocery,11.57,4,255,100,0.73,0.0,1614.0149999999999,0.0,4,3,1,2022,0,1
2022-03-12,P017,S06,WH4,Central,89,885,89,117,15,0.0521,102.6,0,Grocery,11.57,4,255,100,0.73,1029.73,0.0,2.04789,5,3,1,2022,1,1
2022-03-13,P017,S06,WH4,West,87,798,87,92,23,0.0264,11.79,0,Grocery,11.57,4,255,100,0.73,1006.59,0.0,1.846572,6,3,1,2022,1,1
2022-03-14,P017,S06,WH4,North,92,706,92,145,31,0.0122,125.66,0,Grocery,11.57,4,255,100,0.73,1064.44,0.0,1.6336840000000001,0,3,1,2022,0,1
2022-03-15,P017,S06,WH4,South,81,625,81,47,1,0.0736,11.9,0,Grocery,11.57,4,255,100,0.73,937.1700000000001,0.0,1.44625,1,3,1,2022,0,0
2022-03-16,P017,S06,WH4,Central,98,527,98,108,17,0.0236,22.77,0,Grocery,11.57,4,255,100,0.73,1133.8600000000001,0.0,1.219478,2,3,1,2022,0,1
2022-03-17,P017,S06,WH4,North,93,434,93,278,19,0.1437,83.33,0,Grocery,11.57,4,255,100,0.73,1076.01,0.0,1.0042760000000002,3,3,1,2022,0,1
2022-03-18,P017,S06,WH4,South,78,356,78,176,13,0.0224,123.32,0,Grocery,11.57,4,255,100,0.73,902.46,0.0,0.8237840000000001,4,3,1,2022,0,1
2022-03-19,P017,S06,WH4,West,95,261,95,101,14,0.018,135.14,0,Grocery,11.57,4,255,100,0.73,1099.15,0.0,0.603954,5,3,1,2022,1,1
2022-03-20,P017,S06,WH4,West,94,167,94,130,6,0.0222,103.67,0,Grocery,11.57,4,255,100,0.73,1087.58,0.0,0.386438,6,3,1,2022,1,1
2022-03-21,P017,S06,WH4,Central,107,60,60,165,34,0.026,147.14,1,Grocery,11.57,4,255,100,0.73,694.2,815.685,0.13884000000000002,0,3,1,2022,0,1
2022-03-22,P017,S06,WH4,South,84,0,0,199,5,0.0284,142.74,1,Grocery,11.57,4,255,100,0.73,0.0,1457.82,0.0,1,3,1,2022,0,1
2022-03-23,P017,S06,WH4,South,101,875,101,255,17,0.0818,77.82,0,Grocery,11.57,4,255,100,0.73,1168.57,0.0,2.02475,2,3,1,2022,0,1
2022-03-24,P017,S06,WH4,North,84,791,84,116,9,0.0351,10.75,0,Grocery,11.57,4,255,100,0.73,971.88,0.0,1.8303740000000002,3,3,1,2022,0,1
2022-03-25,P017,S06,WH4,East,80,711,80,268,3,0.0152,86.99,0,Grocery,11.57,4,255,100,0.73,925.6,0.0,1.6452540000000002,4,3,1,2022,0,0
2022-03-26,P017,S06,WH4,West,94,617,94,260,18,0.0863,23.62,0,Grocery,11.57,4,255,100,0.73,1087.58,0.0,1.4277380000000002,5,3,1,2022,1,1
2022-03-27,P017,S06,WH4,North,96,521,96,182,18,0.0588,92.8,0,Grocery,11.57,4,255,100,0.73,1110.72,0.0,1.205594,6,3,1,2022,1,1
2022-03-28,P017,S06,WH4,North,101,420,101,29,1,0.1149,121.05,0,Grocery,11.57,4,255,100,0.73,1168.57,0.0,0.9718800000000002,0,3,1,2022,0,0
2022-03-29,P017,S06,WH4,South,78,342,78,40,27,0.1049,89.4,0,Grocery,11.57,4,255,100,0.73,902.46,0.0,0.7913880000000001,1,3,1,2022,0,1
2022-03-30,P017,S06,WH4,West,82,260,82,200,12,0.0561,42.4,0,Grocery,11.57,4,255,100,0.73,948.74,0.0,0.6016400000000001,2,3,1,2022,0,1
2022-03-31,P017,S06,WH4,South,92,168,92,254,13,0.006,148.24,0,Grocery,11.57,4,255,100,0.73,1064.44,0.0,0.38875200000000004,3,3,1,2022,0,1
2022-04-01,P017,S06,WH4,Central,93,75,75,294,30,0.0071,63.25,1,Grocery,11.57,4,255,100,0.73,867.75,312.39,0.17355,4,4,2,2022,0,1
2022-04-02,P017,S06,WH4,West,82,0,0,56,25,0.0288,21.43,1,Grocery,11.57,4,255,100,0.73,0.0,1423.1100000000001,0.0,5,4,2,2022,1,1
2022-04-03,P017,S06,WH4,Central,90,903,90,183,3,0.0672,41.92,0,Grocery,11.57,4,255,100,0.73,1041.3,0.0,2.0895420000000002,6,4,2,2022,1,0
2022-04-04,P017,S06,WH4,North,108,795,108,109,33,0.1161,148.35,0,Grocery,11.57,4,255,100,0.73,1249.56,0.0,1.83963,0,4,2,2022,0,1
2022-04-05,P017,S06,WH4,Central,100,695,100,166,12,0.0195,23.82,0,Grocery,11.57,4,255,100,0.73,1157.0,0.0,1.6082300000000003,1,4,2,2022,0,1
2022-04-06,P017,S06,WH4,South,69,626,69,248,30,0.0279,65.98,0,Grocery,11.57,4,255,100,0.73,798.33,0.0,1.4485640000000002,2,4,2,2022,0,1
2022-04-07,P017,S06,WH4,North,88,538,88,112,10,0.0137,74.61,0,Grocery,11.57,4,255,100,0.73,1018.1600000000001,0.0,1.244932,3,4,2,2022,0,1
2022-04-08,P017,S06,WH4,West,87,451,87,229,26,0.0349,141.7,0,Grocery,11.57,4,255,100,0.73,1006.59,0.0,1.043614,4,4,2,2022,0,1
2022-04-09,P017,S06,WH4,West,94,357,94,96,15,0.0095,14.74,0,Grocery,11.57,4,255,100,0.73,1087.58,0.0,0.826098,5,4,2,2022,1,1
2022-04-10,P017,S06,WH4,North,83,274,83,258,30,0.0637,85.11,0,Grocery,11.57,4,255,100,0.73,960.3100000000001,0.0,0.634036,6,4,2,2022,1,1
2022-04-11,P017,S06,WH4,West,80,194,80,225,8,0.0031,144.68,0,Grocery,11.57,4,255,100,0.73,925.6,0.0,0.448916,0,4,2,2022,0,1
2022-04-12,P017,S06,WH4,East,75,119,75,235,17,0.0073,36.67,0,Grocery,11.57,4,255,100,0.73,867.75,0.0,0.275366,1,4,2,2022,0,1
2022-04-13,P017,S06,WH4,Central,70,49,49,169,8,0.1722,114.04,1,Grocery,11.57,4,255,100,0.73,566.9300000000001,364.455,0.11338600000000001,2,4,2,2022,0,1
2022-04-14,P017,S06,WH4,North,88,961,88,21,15,0.0446,10.74,0,Grocery,11.57,4,255,100,0.73,1018.1600000000001,0.0,2.223754,3,4,2,2022,0,1
2022-04-15,P017,S06,WH4,West,83,878,83,249,19,0.0433,80.27,0,Grocery,11.57,4,255,100,0.73,960.3100000000001,0.0,2.0316920000000005,4,4,2,2022,0,1
2022-04-16,P017,S06,WH4,East,99,779,99,129,32,0.0365,134.91,0,Grocery,11.57,4,255,100,0.73,1145.43,0.0,1.8026060000000002,5,4,2,2022,1,1
2022-04-17,P017,S06,WH4,West,94,685,94,257,6,0.0038,89.03,0,Grocery,11.57,4,255,100,0.73,1087.58,0.0,1.58509,6,4,2,2022,1,1
2022-04-18,P017,S06,WH4,East,92,593,92,116,14,0.043,84.57,0,Grocery,11.57,4,255,100,0.73,1064.44,0.0,1.3722020000000001,0,4,2,2022,0,1
2022-04-19,P017,S06,WH4,South,68,525,68,79,4,0.0212,61.37,0,Grocery,11.57,4,255,100,0.73,786.76,0.0,1.21485,1,4,2,2022,0,0
2022-04-20,P017,S06,WH4,South,93,432,93,232,17,0.0067,11.24,0,Grocery,11.57,4,255,100,0.73,1076.01,0.0,0.999648,2,4,2,2022,0,1
2022-04-21,P017,S06,WH4,Central,103,329,103,199,2,0.0107,116.31,0,Grocery,11.57,4,255,100,0.73,1191.71,0.0,0.761306,3,4,2,2022,0,0
2022-04-22,P017,S06,WH4,South,101,228,101,92,19,0.0636,84.49,0,Grocery,11.57,4,255,100,0.73,1168.57,0.0,0.5275920000000001,4,4,2,2022,0,1
2022-04-23,P017,S06,WH4,North,85,143,85,23,17,0.031,130.69,0,Grocery,11.57,4,255,100,0.73,983.45,0.0,0.33090200000000003,5,4,2,2022,1,1
2022-04-24,P017,S06,WH4,Central,59,84,59,228,32,0.0,6.48,0,Grocery,11.57,4,255,100,0.73,682.63,0.0,0.19437600000000002,6,4,2,2022,1,1
2022-04-25,P017,S06,WH4,North,78,6,6,272,28,0.0645,24.12,1,Grocery,11.57,4,255,100,0.73,69.42,1249.56,0.013884,0,4,2,2022,0,1
2022-04-26,P017,S06,WH4,South,83,923,83,178,32,0.0087,102.83,0,Grocery,11.57,4,255,100,0.73,960.3100000000001,0.0,2.135822,1,4,2,2022,0,1
2022-04-27,P017,S06,WH4,East,74,849,74,70,7,0.0522,102.8,0,Grocery,11.57,4,255,100,0.73,856.1800000000001,0.0,1.9645860000000002,2,4,2,2022,0,1
2022-04-28,P017,S06,WH4,North,76,773,76,204,16,0.0677,98.77,0,Grocery,11.57,4,255,100,0.73,879.32,0.0,1.7887220000000001,3,4,2,2022,0,1
2022-04-29,P017,S06,WH4,Central,85,688,85,75,34,0.0201,70.91,0,Grocery,11.57,4,255,100,0.73,983.45,0.0,1.5920320000000001,4,4,2,2022,0,1
2022-04-30,P017,S06,WH4,South,102,586,102,107,1,0.0047,105.47,0,Grocery,11.57,4,255,100,0.73,1180.14,0.0,1.3560040000000002,5,4,2,2022,1,0
2022-05-01,P017,S06,WH4,North,93,493,93,159,16,0.0003,53.55,0,Grocery,11.57,4,255,100,0.73,1076.01,0.0,1.140802,6,5,2,2022,1,1
2022-05-02,P017,S06,WH4,East,89,404,89,101,5,0.0655,57.98,0,Grocery,11.57,4,255,100,0.73,1029.73,0.0,0.934856,0,5,2,2022,0,1
2022-05-03,P017,S06,WH4,Central,95,309,95,115,6,0.022,148.82,0,Grocery,11.57,4,255,100,0.73,1099.15,0.0,0.715026,1,5,2,2022,0,1
2022-05-04,P017,S06,WH4,West,79,230,79,144,22,0.0602,65.26,0,Grocery,11.57,4,255,100,0.73,914.03,0.0,0.53222,2,5,2,2022,0,1
2022-05-05,P017,S06,WH4,Central,87,143,87,80,8,0.0108,28.81,0,Grocery,11.57,4,255,100,0.73,1006.59,0.0,0.33090200000000003,3,5,2,2022,0,1
2022-05-06,P017,S06,WH4,South,83,60,60,246,15,0.0081,55.25,1,Grocery,11.57,4,255,100,0.73,694.2,399.165,0.13884000000000002,4,5,2,2022,0,1
2022-05-07,P017,S06,WH4,East,74,0,0,63,13,0.0391,100.37,1,Grocery,11.57,4,255,100,0.73,0.0,1284.27,0.0,5,5,2,2022,1,1
2022-05-08,P017,S06,WH4,Central,63,923,63,176,2,0.0458,5.96,0,Grocery,11.57,4,255,100,0.73,728.91,0.0,2.135822,6,5,2,2022,1,0
2022-05-09,P017,S06,WH4,North,82,841,82,98,20,0.0138,98.79,0,Grocery,11.57,4,255,100,0.73,948.74,0.0,1.9460740000000003,0,5,2,2022,0,1
2022-05-10,P017,S06,WH4,Central,86,755,86,231,5,0.0019,17.85,0,Grocery,11.57,4,255,100,0.73,995.02,0.0,1.7470700000000001,1,5,2,2022,0,1
2022-05-11,P017,S06,WH4,North,74,681,74,56,22,0.0403,64.69,0,Grocery,11.57,4,255,100,0.73,856.1800000000001,0.0,1.5758340000000002,2,5,2,2022,0,1
2022-05-12,P017,S06,WH4,North,71,610,71,165,22,0.0088,83.76,0,Grocery,11.57,4,255,100,0.73,821.47,0.0,1.41154,3,5,2,2022,0,1
2022-05-13,P017,S06,WH4,West,79,531,79,201,32,0.0203,32.93,0,Grocery,11.57,4,255,100,0.73,914.03,0.0,1.228734,4,5,2,2022,0,1
2022-05-14,P017,S06,WH4,North,87,444,87,132,33,0.0701,20.61,0,Grocery,11.57,4,255,100,0.73,1006.59,0.0,1.027416,5,5,2,2022,1,1
2022-05-15,P017,S06,WH4,North,73,371,73,263,34,0.0668,145.24,0,Grocery,11.57,4,255,100,0.73,844.61,0.0,0.8584940000000001,6,5,2,2022,1,1
2022-05-16,P017,S06,WH4,Central,93,278,93,177,30,0.0709,69.51,0,Grocery,11.57,4,255,100,0.73,1076.01,0.0,0.6432920000000001,0,5,2,2022,0,1
2022-05-17,P017,S06,WH4,Central,63,215,63,55,5,0.0545,40.86,0,Grocery,11.57,4,255,100,0.73,728.91,0.0,0.49751000000000006,1,5,2,2022,0,1
2022-05-18,P017,S06,WH4,West,97,118,97,261,21,0.0525,79.31,0,Grocery,11.57,4,255,100,0.73,1122.29,0.0,0.273052,2,5,2,2022,0,1
2022-05-19,P017,S06,WH4,Central,106,12,12,156,14,0.025,117.39,1,Grocery,11.57,4,255,100,0.73,138.84,1631.37,0.027768,3,5,2,2022,0,1
2022-05-20,P017,S06,WH4,South,79,933,79,201,2,0.0134,63.55,0,Grocery,11.57,4,255,100,0.73,914.03,0.0,2.158962,4,5,2,2022,0,0
2022-05-21,P017,S06,WH4,Central,77,856,77,0,2,0.0107,149.46,0,Grocery,11.57,4,255,100,0.73,890.89,0.0,1.980784,5,5,2,2022,1,0
2022-05-22,P017,S06,WH4,East,81,775,81,112,8,0.0011,104.73,0,Grocery,11.57,4,255,100,0.73,937.1700000000001,0.0,1.79335,6,5,2,2022,1,1
2022-05-23,P017,S06,WH4,North,74,701,74,243,31,0.0199,34.44,0,Grocery,11.57,4,255,100,0.73,856.1800000000001,0.0,1.6221140000000003,0,5,2,2022,0,1
2022-05-24,P017,S06,WH4,West,82,619,82,194,17,0.0126,5.92,0,Grocery,11.57,4,255,100,0.73,948.74,0.0,1.432366,1,5,2,2022,0,1
2022-05-25,P017,S06,WH4,South,78,541,78,74,6,0.1543,76.55,0,Grocery,11.57,4,255,100,0.73,902.46,0.0,1.251874,2,5,2,2022,0,1
2022-05-26,P017,S06,WH4,Central,72,469,72,138,22,0.0319,80.12,0,Grocery,11.57,4,255,100,0.73,833.04,0.0,1.085266,3,5,2,2022,0,1
2022-05-27,P017,S06,WH4,Central,88,381,88,102,8,0.0004,68.17,0,Grocery,11.57,4,255,100,0.73,1018.1600000000001,0.0,0.881634,4,5,2,2022,0,1
2022-05-28,P017,S06,WH4,North,80,301,80,183,33,0.0009,122.09,0,Grocery,11.57,4,255,100,0.73,925.6,0.0,0.6965140000000001,5,5,2,2022,1,1
2022-05-29,P017,S06,WH4,West,94,207,94,97,23,0.0052,141.31,0,Grocery,11.57,4,255,100,0.73,1087.58,0.0,0.4789980000000001,6,5,2,2022,1,1
2022-05-30,P017,S06,WH4,North,81,126,81,208,8,0.0547,56.19,0,Grocery,11.57,4,255,100,0.73,937.1700000000001,0.0,0.291564,0,5,2,2022,0,1
2022-05-31,P017,S06,WH4,South,74,52,52,180,1,0.0159,70.42,1,Grocery,11.57,4,255,100,0.73,601.64,381.81000000000006,0.120328,1,5,2,2022,0,0
2022-06-01,P017,S06,WH4,Central,69,0,0,228,5,0.0826,22.59,1,Grocery,11.57,4,255,100,0.73,0.0,1197.4950000000001,0.0,2,6,2,2022,0,1
2022-06-02,P017,S06,WH4,North,74,909,74,113,9,0.0399,86.99,0,Grocery,11.57,4,255,100,0.73,856.1800000000001,0.0,2.1034260000000002,3,6,2,2022,0,1
2022-06-03,P017,S06,WH4,West,64,845,64,280,8,0.0339,68.68,0,Grocery,11.57,4,255,100,0.73,740.48,0.0,1.95533,4,6,2,2022,0,1
2022-06-04,P017,S06,WH4,East,71,774,71,224,12,0.0754,13.5,0,Grocery,11.57,4,255,100,0.73,821.47,0.0,1.791036,5,6,2,2022,1,1
2022-06-05,P017,S06,WH4,West,85,689,85,26,20,0.0306,10.29,0,Grocery,11.57,4,255,100,0.73,983.45,0.0,1.5943460000000003,6,6,2,2022,1,1
2022-06-06,P017,S06,WH4,Central,86,603,86,270,7,0.01,112.71,0,Grocery,11.57,4,255,100,0.73,995.02,0.0,1.395342,0,6,2,2022,0,1
2022-06-07,P017,S06,WH4,Central,71,532,71,120,32,0.0745,38.52,0,Grocery,11.57,4,255,100,0.73,821.47,0.0,1.231048,1,6,2,2022,0,1
2022-06-08,P017,S06,WH4,North,86,446,86,16,2,0.0502,112.49,0,Grocery,11.57,4,255,100,0.73,995.02,0.0,1.0320440000000002,2,6,2,2022,0,0
2022-06-09,P017,S06,WH4,South,72,374,72,213,32,0.0043,34.04,0,Grocery,11.57,4,255,100,0.73,833.04,0.0,0.8654360000000001,3,6,2,2022,0,1
2022-06-10,P017,S06,WH4,Central,90,284,90,2,19,0.0692,36.48,0,Grocery,11.57,4,255,100,0.73,1041.3,0.0,0.6571760000000001,4,6,2,2022,0,1
2022-06-11,P017,S06,WH4,South,78,206,78,125,13,0.0175,110.07,0,Grocery,11.57,4,255,100,0.73,902.46,0.0,0.47668400000000005,5,6,2,2022,1,1
2022-06-12,P017,S06,WH4,South,71,135,71,120,12,0.1791,40.59,0,Grocery,11.57,4,255,100,0.73,821.47,0.0,0.31239,6,6,2,2022,1,1
2022-06-13,P017,S06,WH4,South,79,56,56,97,34,0.0834,8.46,1,Grocery,11.57,4,255,100,0.73,647.9200000000001,399.165,0.12958400000000003,0,6,2,2022,0,1
2022-06-14,P017,S06,WH4,North,71,0,0,64,23,0.0246,29.13,1,Grocery,11.57,4,255,100,0.73,0.0,1232.205,0.0,1,6,2,2022,0,1
2022-06-15,P017,S06,WH4,South,79,906,79,183,22,0.0439,87.37,0,Grocery,11.57,4,255,100,0.73,914.03,0.0,2.0964840000000002,2,6,2,2022,0,1
2022-06-16,P017,S06,WH4,North,62,844,62,212,23,0.0366,95.13,0,Grocery,11.57,4,255,100,0.73,717.34,0.0,1.953016,3,6,2,2022,0,1
2022-06-17,P017,S06,WH4,West,69,775,69,151,5,0.0826,90.38,0,Grocery,11.57,4,255,100,0.73,798.33,0.0,1.79335,4,6,2,2022,0,1
2022-06-18,P017,S06,WH4,East,100,675,100,21,15,0.033,112.97,0,Grocery,11.57,4,255,100,0.73,1157.0,0.0,1.5619500000000002,5,6,2,2022,1,1
2022-06-19,P017,S06,WH4,North,78,597,78,279,31,0.1178,75.74,0,Grocery,11.57,4,255,100,0.73,902.46,0.0,1.381458,6,6,2,2022,1,1
2022-06-20,P017,S06,WH4,East,66,531,66,24,12,0.0178,58.41,0,Grocery,11.57,4,255,100,0.73,763.62,0.0,1.228734,0,6,2,2022,0,1
2022-06-21,P017,S06,WH4,North,43,488,43,158,1,0.0384,146.15,0,Grocery,11.57,4,255,100,0.73,497.51,0.0,1.129232,1,6,2,2022,0,0
2022-06-22,P017,S06,WH4,West,62,426,62,56,24,0.0194,23.01,0,Grocery,11.57,4,255,100,0.73,717.34,0.0,0.985764,2,6,2,2022,0,1
2022-06-23,P017,S06,WH4,West,78,348,78,110,30,0.001,117.07,0,Grocery,11.57,4,255,100,0.73,902.46,0.0,0.8052720000000001,3,6,2,2022,0,1
2022-06-24,P017,S06,WH4,Central,69,279,69,277,8,0.0575,125.38,0,Grocery,11.57,4,255,100,0.73,798.33,0.0,0.6456060000000001,4,6,2,2022,0,1
2022-06-25,P017,S06,WH4,North,59,220,59,72,20,0.0612,126.03,0,Grocery,11.57,4,255,100,0.73,682.63,0.0,0.5090800000000001,5,6,2,2022,1,1
2022-06-26,P017,S06,WH4,West,51,169,51,168,11,0.0185,11.73,0,Grocery,11.57,4,255,100,0.73,590.07,0.0,0.391066,6,6,2,2022,1,1
2022-06-27,P017,S06,WH4,East,69,100,69,74,10,0.017,41.15,0,Grocery,11.57,4,255,100,0.73,798.33,0.0,0.23140000000000002,0,6,2,2022,0,1
2022-06-28,P017,S06,WH4,North,55,45,45,181,4,0.1234,84.83,1,Grocery,11.57,4,255,100,0.73,520.65,173.55,0.10413,1,6,2,2022,0,0
2022-06-29,P017,S06,WH4,South,76,0,0,183,30,0.0694,42.43,1,Grocery,11.57,4,255,100,0.73,0.0,1318.98,0.0,2,6,2,2022,0,1
2022-06-30,P017,S06,WH4,South,68,901,68,6,24,0.0614,97.66,0,Grocery,11.57,4,255,100,0.73,786.76,0.0,2.084914,3,6,2,2022,0,1
2022-07-01,P017,S06,WH4,South,83,818,83,275,11,0.0117,149.58,0,Grocery,11.57,4,255,100,0.73,960.3100000000001,0.0,1.8928520000000002,4,7,3,2022,0,1
2022-07-02,P017,S06,WH4,South,73,745,73,39,9,0.0569,143.12,0,Grocery,11.57,4,255,100,0.73,844.61,0.0,1.72393,5,7,3,2022,1,1
2022-07-03,P017,S06,WH4,Central,53,692,53,159,11,0.002,23.05,0,Grocery,11.57,4,255,100,0.73,613.21,0.0,1.6012880000000003,6,7,3,2022,1,1
2022-07-04,P017,S06,WH4,East,83,609,83,167,10,0.0126,60.64,0,Grocery,11.57,4,255,100,0.73,960.3100000000001,0.0,1.409226,0,7,3,2022,0,1
2022-07-05,P017,S06,WH4,North,83,526,83,259,33,0.1259,137.52,0,Grocery,11.57,4,255,100,0.73,960.3100000000001,0.0,1.217164,1,7,3,2022,0,1
2022-07-06,P017,S06,WH4,South,82,444,82,277,33,0.0658,7.0,0,Grocery,11.57,4,255,100,0.73,948.74,0.0,1.027416,2,7,3,2022,0,1
2022-07-07,P017,S06,WH4,Central,55,389,55,54,32,0.0933,14.46,0,Grocery,11.57,4,255,100,0.73,636.35,0.0,0.9001460000000001,3,7,3,2022,0,1
2022-07-08,P017,S06,WH4,West,51,338,51,137,25,0.0571,18.83,0,Grocery,11.57,4,255,100,0.73,590.07,0.0,0.782132,4,7,3,2022,0,1
